,count,hate_speech,offensive_language,neither,class,tweet
22363,3,0,3,0,1,They're calling it #Sandy because the wind is going to make a lot girls clams really sandy
22364,3,0,3,0,1,Thick bitch on here tried to front on me earlier...
22365,3,0,3,0,1,Thick bitches &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
22366,3,0,0,3,2,Thing that made me feel old today: Tori Amos is 50.
22367,3,2,1,0,0,Think it's okay to take my property and break it? Fuck you bitch
22368,3,0,2,1,1,Thinking about getting my nips pierced...
22369,3,0,1,2,2,"Thinking about the ""boom boom boom waaay ho"" video makes me laugh at least once a day."
22370,3,0,3,0,1,Thinking about trying to get pussy like.....@trestiffer http://t.co/08cQV2vCcx
22371,3,0,3,0,1,Thinking bout gettin 500$ put on my ears cuz I'm getting money bitch
22372,3,0,0,3,2,Thinking bout those oysters at the gator bait tho&#128533;
22373,3,0,3,0,1,Thinking that i care dont give a fuck bout you think ! &#128576; #wop
22374,3,1,2,0,1,"Thinking you're the godfather of maddiston lol, you're the fucking wee bitch man. If you've got a problem come to mine, al snap ur spine."
22375,3,0,3,0,1,Thirsty ass bitch don't sweat me
22376,3,0,3,0,1,Thirsty bitches&lt;&lt;&lt;&lt; Not attractive
22377,3,0,3,0,1,Thirsty fo da bitches saggin my pants n shit ... Shit i paid this much for the belt i betta crack a bitch
22378,3,1,2,0,1,"This ""Deb"" women at my eye appointment.. bitch"
22379,3,0,3,0,1,This 103 weather is a bitch
22380,3,0,0,3,2,This 8 yr old on #masterchefjunior made my chicken look like trash.
22381,3,0,3,0,1,This 8am biology lab ain't no hoe &#128553;&#128557;
22382,3,1,2,0,1,"This Amish bitch was rockin Gucci and her man was smokin a e-cig. Smh fake ass ""Amish"" ass bish!"
22383,3,0,0,3,2,"This Billy Crystal tribute to Derek Jeter is crazy. I hate the Yankees, but man... Derek Jeter.... #RE2PECT"
22384,6,0,1,5,2,This Charlie Murder game is pretty dope #Xbla
22385,6,0,5,1,1,This Houston traffic ain't no hoe these mf must not work
22386,3,0,0,3,2,"This Isn't Murica, Charlie Brown. #rejectedpeanutsspecials"
22387,3,0,3,0,1,This Lil fraudulent bitch had the nerve to call my phone talking crazy bout how she get down nd puts&#8230; http://t.co/zUxDnP3XR1
22388,3,1,2,0,1,This Mexican bitch almost just hit me with her car and she sped over the speed bump JUST SO SHE COULD DO IT OMFG
22389,3,0,0,3,2,This O6 just caught me talking to a bird and that was pretty embarrassing
22390,3,1,2,0,1,This Uncle Tom mother fucking wants to invoke 3/5 a man in his speech? Dude you ain't white no matter how much... http://t.co/3yrcyC9ezc
22391,3,0,3,0,1,This Van Cleef and Arples bitch at Starbucks needs to back the fuck up out of my space in line
22392,3,0,3,0,1,"This ain't no bitch ass boom bap, it's click clack move back."
22393,3,0,3,0,1,This ain't no mf http://t.co/dOOeogiROg bitch ass.
22394,3,0,3,0,1,This art shit lives forever bitch! Keep the change!
22395,3,0,0,3,2,This being sick is for the birds.
22396,3,0,3,0,1,This being single shit is really trash especially when you ain't got nobody to text after midnight
22397,3,0,0,3,2,"This being too sick to function is for the birds ! I was starting to feel slightly better earlier,now I feel like death again!"
22398,3,0,3,0,1,This biatch just called me a bitch &#128514;&#128514;
22399,3,0,3,0,1,This bih stay in this ghetto ass neighborhood
22400,3,0,3,0,1,This bitch @Cee_Murda94 &#128514;&#128514;&#128514; http://t.co/PSfpugyS1g
22401,3,0,3,0,1,This bitch @DaRealQuitaM just called me a bougie whore tho! &#128514;&#128514;&#128514;&#128514; ol angry bird! Lmao
22402,3,0,1,2,2,This bitch @Lvl_7_Eevee buys sparkling water.
22403,6,0,6,0,1,This bitch Gmfu.
22404,3,0,3,0,1,This bitch Rihanna is on some dust or something
22405,3,0,1,2,2,This bitch THINCC she dress coding me &#9995;&#128514;&#128557;
22406,3,0,3,0,1,This bitch almost lost her life
22407,3,0,3,0,1,This bitch always got shit to say about what other people like
22408,3,0,3,0,1,This bitch and her cankles
22409,3,1,2,0,1,This bitch ask me why I dont hit her up.and that I dont talk to her....bitch want me to hit her up so she can ignore or respond hours later
22410,3,0,3,0,1,"This bitch asked why pants sagg , cuz dey tryna hold my bandz up &#128184;&#128184;&#128184;"
22411,3,0,3,0,1,This bitch at the gas station offered me head for $20 &#128514;&#128557;&#128128;
22412,3,0,3,0,1,This bitch backed into my car TWICE.. Not once but 2 times.
22413,3,0,3,0,1,This bitch bout to make me commit murder &#128299;&#128298;&#128074;
22414,3,0,3,0,1,This bitch brought her toothbrush. Okay? @Gnargie_
22415,3,0,3,0,1,"This bitch brought me my food and said ""Surprise"". Thirsty bitch."
22416,3,0,3,0,1,This bitch come home wit a attitude. Bitch go yo ass Bacc to work ah sum fucc.
22417,3,0,3,0,1,This bitch compared dicks to pencils get sharpened ... Like don't as you sharpen a pencil it becomes more useful
22418,3,1,2,0,1,This bitch couldn't pull a ugly desperate dike if she wanted
22419,3,0,3,0,1,This bitch crazy
22420,3,1,2,0,1,This bitch done blew my high
22421,3,0,3,0,1,This bitch done blew my high and I was high off all of these drugs
22422,3,0,3,0,1,"This bitch fell straight through the chair... Im high, of course I laughed..



Even if I wasn't I would've still laughed."
22423,3,1,2,0,1,"This bitch forehead. Hairline. Who lied to her &amp; approved this shit &#128514;&#128514;&#128514; https://t.co/8MaDF35ZXe"""
22424,3,0,3,0,1,This bitch gone ask is we closed &#128530;I said Naw we just ain't pay the lightbill this month YEA BITCH WE CLOSED!! Get TF out
22425,3,0,3,0,1,This bitch gonna steal a police uniform and think she has some authority. I say we pop the trunk on her bitch ass. #TheWalkingDead
22426,3,0,2,1,1,This bitch got arrested on her wedding night for ordering $650 worth of food and didnt pay.. Shouldve ate the 2 for 20 at applebees.
22427,3,0,3,0,1,This bitch got zero kills and yet got a legendary enngram?!!!! What the absolute fuck?!!!!!
22428,3,0,3,0,1,This bitch had horseradish ponytail today she. dyed her bald head ass hair red and put that bitch in a pony tail smh
22429,6,0,6,0,1,This bitch has two jobs and is starting school on the 26th. #fuckwhatyouheard
22430,3,0,3,0,1,This bitch in 7-11 wit hella face tats. She a female duddy &#128527;
22431,6,1,5,0,1,This bitch in here putting long lashes on like a 3abde
22432,3,0,3,0,1,"This bitch in ma bed got double D's that SHAKE. Ass like Trina, when I smack her ass it SHAKE. #Game #SHAKE #2013shit #tune #hornyfuck"
22433,3,0,3,0,1,This bitch instating and driving...&#128591; for me
22434,3,0,3,0,1,This bitch is crying http://t.co/Js8uldDzNl
22435,3,0,3,0,1,This bitch is earning 6 figures for shaking ass? I'm so done &#128553;
22436,3,0,3,0,1,This bitch is mad because her man cheated but she cheated too!!!! Why you mad?!!!
22437,7,0,7,0,1,This bitch is nasty
22438,3,0,3,0,1,This bitch is raising MY anxiety just by sitting next to her.
22439,3,0,3,0,1,This bitch is really geeking in my messages &#128514;&#128514;&#128514;
22440,3,0,3,0,1,"This bitch is really gonna sit here and tell me I need a parent w me at the doctors even if I'm 18 &#128075;&#128075;&#128075; uh, no"
22441,3,0,3,0,1,This bitch is so annoying&#128530;&#128530;
22442,3,1,2,0,1,This bitch is stupid. -.-; Anti Feminist: http://t.co/vsgCwtn4j6 via @youtube #dumbass #blndsundoll4mj
22443,3,0,3,0,1,"This bitch is talking to herself who the fuck does that, bitch u need help with yo im hearing vocies in my head, #lockthatbitchup.."
22444,3,0,3,0,1,This bitch is tryna start shit at Denny's asking us if we took a picture of them lmfao BITCH WHUT
22445,3,0,3,0,1,This bitch is wearing an angry birds sweater #JudgePeopleAtSchoolDay
22446,3,0,3,0,1,This bitch isn't pretty? She's just showing off her body in pictures. She's nasty.
22447,3,0,3,0,1,This bitch just chillin http://t.co/lp9Xd7qRzP
22448,3,0,3,0,1,This bitch just said Lorde is rock... No
22449,6,0,6,0,1,This bitch just texted me Baby Baby you miss me
22450,3,0,3,0,1,This bitch just texted me out the blue bout want see her butt.
22451,6,1,5,0,1,This bitch keep looking is she choosing me or nah
22452,3,0,3,0,1,This bitch keep playin wit my hair like she dont got her own.
22453,3,0,3,0,1,This bitch kicked me out
22454,3,1,2,0,1,This bitch literally just pulled a whopper from her fanny pack #america
22455,6,0,6,0,1,"This bitch literally just said ""normal people shouldn't work out in this gym because so many body builders workout here"""
22456,6,0,5,1,1,"This bitch lmao ""Steve Wilkos be goin on mfs &#128553;&#128514;"" https://t.co/AgQwqzwTZX"
22457,9,0,8,1,1,This bitch look like kurt cobain older bro
22458,3,1,2,0,1,This bitch looks like a tranny tho.
22459,3,0,3,0,1,This bitch love me long time i dont know why she wouldnt
22460,3,0,3,0,1,This bitch lying to me &#128514;&#128530;
22461,3,0,3,0,1,This bitch mentioned dr. ruff...I'm done.
22462,3,1,2,0,1,This bitch needs to get slapped @MicheleBachmann http://t.co/KNCWBPc8eZ
22463,3,0,3,0,1,This bitch needs to turn off her shitty music &#128544;
22464,3,1,2,0,1,This bitch on Maury got 11 baby daddy's!
22465,3,0,3,0,1,This bitch pregnant again &#128064;&#128514;&#128514;
22466,3,0,3,0,1,This bitch really has no filter &#128528;
22467,3,0,3,0,1,"This bitch said "" which one are you "" Lmaooo I hate her !"
22468,6,0,6,0,1,"This bitch said ""Use my titties as a punchin bag"" 0-/-&lt;"
22469,3,0,3,0,1,This bitch said I look like the type to do a lot of cocaine &#128128;
22470,3,0,3,0,1,This bitch said she'll do something strange for some change
22471,3,0,3,0,1,This bitch says she's got 150% in school... What the fuck is that bullshit
22472,3,0,3,0,1,This bitch showed me IT &amp; if y'all every seen that low budget piece shit that muthafuckin clown scary then a hoe
22473,3,0,3,0,1,This bitch slow playin like the fuckkk
22474,3,0,3,0,1,This bitch so ratchet
22475,3,0,3,0,1,This bitch takes bitch to another level
22476,3,1,2,0,1,This bitch think I want her I'm in love wit da gwap. &#128525;&#128536;&#128176;&#128181; http://t.co/JIMIKjimUn
22477,3,0,3,0,1,This bitch think she cool with her Jordan 6 rings get the fuck on.
22478,6,0,6,0,1,This bitch think she fancy with her old ass C-class get the fuck on
22479,3,0,3,0,1,This bitch thought the hot sauce was BBQ sauce. Who tf puts BBQ sauce in their tacos to begin with?! &#128514;&#128514;&#128514;
22480,3,0,3,0,1,This bitch took her damn eye out like it was a contact! &#128561;&#128547;
22481,6,0,6,0,1,This bitch tryna eat peanuts I'm tryna eat steak an shit bitch don't know nothing about grindin
22482,3,0,3,0,1,"This bitch tweeted ""Brb Gonna Take A Shower"" 2minutes later ""Back"" ...GET YO NASTY ASS BACK IN THAT SHOWER!"
22483,3,0,3,0,1,This bitch tweets been on point the few minutes I been on.
22484,3,0,3,0,1,"This bitch wanna smoke all of my weed,"
22485,3,0,3,0,1,This bitch weave game serious https://t.co/DRknioe6vh
22486,3,0,3,0,1,This bitch!
22487,3,0,3,0,1,"This bitches need to get it right , your so wid it"
22488,6,0,6,0,1,This bitches voice &#128567;&#128567;&#128567;
22489,3,0,1,2,2,This bro is just rippin apart a bird about 10 feet from us.. #redtail #hawk http://t.co/tjAnr2pB
22490,3,0,0,3,2,This brownies bro
22491,6,0,0,6,2,This car has two registration tags. Both yellow. One for 2014 &amp; one for 2005. Wth http://t.co/mdeD4a2soY
22492,3,0,3,0,1,This chick looks like she straight up took a colored pencil to her eyebrows #thatshitdoesntlookgood
22493,4,0,4,0,1,This class ghetto as hell
22494,3,0,0,3,2,This cowboys an redskins game was a hell of a game
22495,3,0,0,3,2,"This does create a slippery slope tho , players gonna have to watch they mouth too , no tolerance for ignorance anymore"
22496,3,0,3,0,1,This dude fell cuz he was looking at these bitches in the car.&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;
22497,3,1,0,2,2,This dumb Berk drives in circles through town on his bright yellow cycle with music blaring incredibly&#8230; http://t.co/ukothl3MOH
22498,3,1,2,0,1,"This faggot in a truck was tailgating me, so I hit my breaks, he cut me off I switched lanes he cuts me off again to be a little biatch then"
22499,3,0,3,0,1,"This fat bitch got all huffy cause she took too long to make her turn, so I took it, so she mouthed off to me&#128514;&#128075;&#128075; #girlbye&#128129;"
22500,3,0,3,0,1,"This fat bitch is wearing these ugly ass jesus sandals, and her big ass feet are overlapping the damn things."
22501,3,0,3,0,1,"This fat bitch just said ""next time don't forget my potato chips"" &#128514;&#128514;"
22502,3,0,3,0,1,This fat bitch turnt for some ice cream not gon lie I would be too https://t.co/E6FIiSiizW
22503,3,0,0,3,2,This flappy bird game addicting .
22504,3,0,3,0,1,This foo came to the club wit his bitch on a leash &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; https://t.co/wC4ub0UN6b
22505,3,0,3,0,1,This fuckin bird http://t.co/q2Kjv91KIZ
22506,3,0,3,0,1,This fucking little bitch landed on me in the car and really thought I wouldn't kill him.. http://t.co/nOuHxhLsHA
22507,3,0,0,3,2,This fuzzy wuzzy kitten wants to know how a raven is like a writing desk. Find out why here &#8594; http://t.co/GI9On86iGV http://t.co/HlKDTSgKwU
22508,3,0,3,0,1,This game on some shit!! Haha playing that hoe high had me and my nigggs trippen haha
22509,3,0,3,0,1,This game pissing me off including that bitch
22510,3,0,3,0,1,This girl asked me why i call girl bitches? Why not? They go out with panties on basically and brag about how good they are sucking dick
22511,3,2,1,0,0,This girl is retarded
22512,3,1,2,0,1,This girl is the nastiest skank bitch I've ever met. DO NOT TRUST HER. She is a fugly slut http://t.co/7sU1UIFUNS
22513,3,0,3,0,1,"This girl legit looks like a pig, Kiss imik you bitch"
22514,3,0,3,0,1,This guy is 100% retarded.
22515,3,0,1,2,2,"This guy is nits&#8220;@Lucci_Dpc: i learn new things every day, u the only one still talkin bout jim crow. There go that republican hypocrisy&#8221;"
22516,3,0,3,0,1,This hairstylist in the mall gone ask nesha wats under that beenie this bitch said her momma lmfaoooo
22517,3,0,3,0,1,This hangover a bitch. &#57608;
22518,3,0,3,0,1,This headache is a bitch &#128543;&#128548;
22519,3,1,2,0,1,This hoe car smell like nigga let off a sweet potato bomb in her shit!
22520,6,1,5,0,1,This hoe got 10 seconds to get the hell up outta my face before i set that weave on fire..
